,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min]
8413,0.0,0.21739130434782084,0.3703703703703738,0.48400852878464806,0.6047430830039525
12948,0.5,0.23186259354955752,0.33194533832559614,0.8428798514744786,0.8142292490118577
15624,0.5,0.5931684471106564,0.5222766719365453,0.6899706175567581,0.8537549407114624
1628,1.0,0.30434782608695343,0.2592592592592595,0.2665245202558635,0.225296442687747
5500,0.5,0.6956521739130395,0.6790123456790127,0.3539445628997868,0.5138339920948616
1202,0.5,0.25,0.4074074074074119,0.29211087420042636,0.08695652173913043
12339,0.5,0.8607452517315082,0.7235006904158681,0.901554832535453,0.23715415019762845
4138,0.5,0.6847826086956488,0.518518518518519,0.5031982942430704,0.40316205533596833
5874,0.5,0.6195652173912976,0.6296296296296333,0.5373134328358208,0.03162055335968379
3431,0.5,0.6847826086956488,0.5802469135802468,0.4477611940298507,0.6600790513833992
13742,0.0,0.8484984074183117,0.6859794557154544,0.5546876999352633,0.924901185770751
13175,0.0,0.23652790276325675,0.30590729778374737,0.9001264030647109,0.3952569169960474
5107,0.0,0.8369565217391255,0.8395061728395063,0.3795309168443496,0.6442687747035573
17016,0.5,0.8778311569205499,0.7759823321974224,0.33590200941070103,0.849802371541502
3890,0.5,0.7282608695652115,0.6049382716049436,0.40085287846481865,0.37154150197628455
10137,0.5,0.7069144686318936,0.5679569924600898,0.6488328317289429,0.25296442687747034
13305,0.5,0.7204921521406575,0.5255624196775557,0.5866873818653149,0.7035573122529644
17598,0.5,0.41077723396788457,0.5509318941341093,0.6132739518653789,0.901185770750988
13576,0.5,0.5655340887252436,0.7276756503031407,0.2943743424477565,0.8221343873517786
822,1.0,0.08695652173912549,0.17283950617284205,0.7078891257995734,0.08695652173913043
5509,1.0,0.7173913043478208,0.7037037037037024,0.4221748400852877,0.6047430830039525
15284,0.5,0.17892140731155592,0.2592592592592595,0.7820354236489453,0.7984189723320158
18187,0.5,0.6776277509166206,0.6106677843222457,0.7991595812674432,0.7707509881422925
3599,1.0,0.7717391304347743,0.6666666666666714,0.6759061833688698,0.7035573122529644
16423,0.5,0.7489883095291532,0.6017796874815957,0.7122024131245881,0.608695652173913
3491,1.0,0.7391304347826093,0.7160493827160508,0.7142857142857142,0.4268774703557312
2066,0.5,0.45652173913043015,0.4197530864197603,0.6204690831556503,0.03162055335968379
17341,0.5,0.8692509898711336,0.8509336331461554,0.783375033887389,0.7667984189723319
6493,1.0,0.6304347826086953,0.6666666666666714,0.4776119402985074,0.7312252964426877
4942,0.0,0.9347826086956488,0.9012345679012341,0.3390191897654584,0.5612648221343873
1980,1.0,0.44565217391303946,0.44444444444444997,0.1769722814498933,0.7944664031620553
10554,0.5,0.5058754587206593,0.4724724827302538,0.7256238118876068,0.8181818181818181
13474,0.5,0.6006430629976762,0.5819113112317496,0.3683843285191515,0.8142292490118577
9557,0.5,0.7717391304347743,0.6126656729087472,0.7352857935122559,0.6126482213438734
16031,0.0,0.6716551292774113,0.5832223423512914,0.5448144574394272,0.8221343873517786
13466,0.5,0.5915046766405823,0.5977583981596766,0.3565905322862888,0.901185770750988
11040,0.5,0.8934663770856872,0.7431963789121383,0.5346235297182919,0.3992094861660079
14683,0.5,0.745249151274372,0.5779581430396661,0.6015476414381344,0.6442687747035573
15183,0.5,0.4869755042829027,0.455566335765603,0.9012367183002734,0.7549407114624506
7942,0.5,0.35869565217391397,0.48148148148148806,0.3582089552238805,0.758893280632411
5774,1.0,0.6086956521739069,0.6296296296296333,0.21535181236673773,0.7430830039525691
7711,1.0,0.5543478260869534,0.7530864197530889,0.2771855010660981,0.826086956521739
16436,1.0,0.8145908877670678,0.6735048066624216,0.5919382209736339,0.43083003952569165
13392,0.5,0.8131894193722431,0.7217676480697293,0.364148369005024,0.8458498023715414
11657,0.5,0.787668000611113,0.7355503741156539,0.7924022226587202,0.7391304347826086
8659,0.5,0.19565217391303946,0.2592592592592595,0.5031982942430704,0.7075098814229248
10104,0.5,0.28151235874774017,0.4153363051568988,0.947145423429731,0.003952569169960474
14451,0.5,0.7787794096711167,0.5691372063924405,0.9337094793815921,0.5652173913043478
15883,0.5,0.8250062570682104,0.7946808118464759,0.8789058883335132,0.7944664031620553
17599,0.5,0.8167122096733905,0.7028251310866978,0.8863042848325007,0.8458498023715414
7254,0.5,0.5543478260869534,0.7160493827160508,0.5223880597014925,0.3794466403162055
17813,0.5,0.6674166164709234,0.5925925925925952,0.7764896329198736,0.8063241106719367
8311,1.0,0.20652173913043015,0.3703703703703738,0.3837953091684435,0.34782608695652173
4338,1.0,0.8043478260869534,0.5925925925925952,0.05543710021321957,0.8181818181818181
4307,0.5,0.7717391304347743,0.5802469135802468,0.20469083155650314,0.49407114624505927
13294,0.5,0.40859595582318775,0.5291877092576129,0.6170771259366028,0.8932806324110671
4720,1.0,0.9456521739130395,0.864197530864196,0.6631130063965884,0.6324110671936758
1994,0.5,0.44565217391303946,0.44444444444444997,0.5010660980810234,0.11067193675889328
15239,0.5,0.34551166800224564,0.3574191533252531,0.8702854540791851,0.7470355731225296
4063,1.0,0.8043478260869534,0.6666666666666714,0.8656716417910448,0.49407114624505927
16778,0.5,0.8187331697662188,0.7733084581899021,0.7280532572922671,0.458498023715415
1537,0.5,0.28260869565216495,0.2839506172839492,0.9125799573560767,0.16205533596837943
6281,0.5,0.6739130434782581,0.5802469135802468,0.4221748400852877,0.20948616600790512
15155,0.5,0.6789520693909878,0.5922929249709554,0.16719625635237723,0.9209486166007904
13841,0.5,0.8344713529679311,0.6668528494383423,0.7408470598164183,0.16996047430830039
4632,0.5,0.9021739130434767,0.827160493827158,0.18336886993603407,0.49011857707509876
10843,1.0,0.861299865940353,0.6873178912867459,0.5540470692382693,0.40316205533596833
4721,0.5,0.9347826086956488,0.864197530864196,0.09168443496801704,0.6442687747035573
1052,0.5,0.14130434782608603,0.20987654320987303,0.4818763326226013,0.18972332015810275
18435,0.0,0.28515960361831105,0.24174714644120598,0.3491576471773219,0.8814229249011857
442,0.5,0.22826086956521152,0.3580246913580325,0.4733475479744136,0.4229249011857707
15539,0.5,0.7461996322826465,0.6020606269136195,0.6346333534539916,0.525691699604743
98,0.5,0.38043478260869534,0.3827160493827222,0.43710021321961623,0.24110671936758893
17167,1.0,0.4930070987437958,0.4220661376496935,0.8873545755539536,0.45454545454545453
10588,0.5,0.856947715528861,0.6953490641598421,0.5750072060923475,0.23320158102766797
11453,0.5,0.6710424817978691,0.6052588348398373,0.2002880297333336,0.924901185770751
17644,0.5,0.908853217164939,0.7853641478910518,0.6656315559481496,0.3557312252964427
4137,0.5,0.6847826086956488,0.518518518518519,0.4968017057569296,0.3952569169960474
12085,0.5,0.8801615691518947,0.7440284563613133,0.676644932646798,0.11462450592885375
15345,0.5,0.42645352134149306,0.6064633967553235,0.1426364271412266,0.8893280632411067
14843,0.5,0.7839975232491341,0.6447240313128617,0.6544210743856449,0.16205533596837943
13395,1.0,0.771883190164246,0.6297932530260653,0.7484943801919777,0.49407114624505927
4983,0.5,0.9130434782608674,0.9012345679012341,0.18976545842217485,0.1660079051383399
8092,0.5,0.3369565217391255,0.49382716049382935,0.394456289978678,0.6363636363636364
4180,0.5,0.7173913043478208,0.48148148148148806,0.4925373134328358,0.8893280632411067
7384,0.5,0.5434782608695627,0.7283950617283992,0.20042643923240933,0.1067193675889328
10304,0.0,0.8917790912521184,0.798836377569593,0.7346665668970265,0.4426877470355731
11517,0.5,0.8403104869887201,0.719858824727936,0.8905208579988939,0.1660079051383399
3829,0.5,0.7391304347826093,0.6790123456790127,0.6545842217484008,0.6482213438735177
6148,1.0,0.5652173913043441,0.518518518518519,0.1471215351812366,0.4229249011857707
12797,0.5,0.6119609251507043,0.6681401458989598,0.8078040107095372,0.7509881422924901
6541,1.0,0.5978260869565162,0.6913580246913611,0.4925373134328358,0.44664031620553357
15,1.0,0.35869565217391397,0.4320987654321016,0.5650319829424307,0.17391304347826086
18028,0.5,0.7492528025898153,0.6460264764895882,0.6048486450054347,0.8418972332015809
8516,0.5,0.22826086956521152,0.3209876543209944,0.14498933901918964,0.043478260869565216
9608,0.5,0.8341226974105993,0.6929673570260846,0.7229019903890923,0.6482213438735177
17343,0.5,0.7517420252277205,0.6263993987055585,0.6994771589861422,0.03162055335968379
6741,1.0,0.5869565217391255,0.5555555555555571,0.511727078891258,0.11067193675889328
2587,0.5,0.46739130434782794,0.4197530864197603,0.6503198294243071,0.3359683794466403
862,0.0,0.043478260869562746,0.06172839506172778,0.6332622601279316,0.5968379446640316
7357,1.0,0.5652173913043441,0.7654320987654302,0.8059701492537312,0.6126482213438734
15601,0.5,0.32190789984392154,0.37543643444972474,0.29578336806251904,0.8577075098814229
10643,0.5,0.7541551421297612,0.619096533676732,0.6442420781362805,0.5019762845849802
16761,0.5,0.678704472124295,0.6276307819259657,0.857142857142857,0.8142292490118577
16465,0.5,0.45299073062566464,0.5263877204955492,0.7214011790771371,0.9130434782608695
16808,0.5,0.7120297791794954,0.6790493261152974,0.991474408758358,0.8063241106719367
13028,0.5,0.22622244137667735,0.3492471936109567,0.6955734279045103,0.8418972332015809
5976,1.0,0.6304347826086953,0.6049382716049436,0.4477611940298507,0.2845849802371541
6640,0.5,0.5978260869565162,0.6666666666666714,0.28358208955223874,0.6798418972332015
17586,0.5,0.7391304347826093,0.6172839506172849,0.5457602216611949,0.8221343873517786
1416,0.5,0.29347826086956275,0.3950617283950635,0.3304904051172708,0.6047430830039525
16942,0.5,0.7325195223319483,0.5388253071930578,0.6122882150345987,0.7075098814229248
8138,0.5,0.3152173913043441,0.4197530864197603,0.5202558635394455,0.3162055335968379
253,0.5,0.30434782608695343,0.308641975308646,0.255863539445629,0.09881422924901186
5764,0.0,0.6304347826086953,0.6666666666666714,0.20042643923240933,0.6324110671936758
4290,0.5,0.7826086956521721,0.5555555555555571,0.7228144989339018,0.33992094861660077
544,1.0,0.2608695652173836,0.49382716049382935,0.21535181236673773,0.6640316205533596
620,1.0,0.2608695652173836,0.4320987654321016,0.18550106609808104,0.6007905138339921
12374,0.5,0.8586956521739069,0.7037037037037024,0.7164754601439698,0.03162055335968379
2219,0.5,0.4347826086956488,0.3827160493827222,0.2942430703624733,0.8023715415019762
8479,1.0,0.21739130434782084,0.3703703703703738,0.3304904051172708,0.525691699604743
16724,0.5,0.8586956521739069,0.7037037037037024,0.7329540851550154,0.8932806324110671
12293,0.5,0.44651116709096783,0.6143611812017369,0.2196906142437295,0.8537549407114624
14729,0.5,0.8586956521739069,0.7037037037037024,0.7068773316111205,0.03162055335968379
10519,0.5,0.29093626132081596,0.2574922730144209,0.8720682302771854,0.7391304347826086
15406,0.5,0.4821752397457999,0.5076422660134625,0.960170445568642,0.83399209486166
6313,0.5,0.6847826086956488,0.6049382716049436,0.37100213219616196,0.541501976284585
3019,1.0,0.5543478260869534,0.49382716049382935,0.6631130063965884,0.5652173913043478
13039,1.0,0.7855217628689886,0.5835555825178744,0.6255679222532982,0.023715415019762844
11133,0.5,0.9086541594500233,0.7851380576469467,0.6853773787560209,0.34782608695652173
12335,0.5,0.7389409294922373,0.6212078519976529,0.9047784264266419,0.16996047430830039
7403,0.5,0.5217391304347814,0.7037037037037024,0.1961620469083155,0.28063241106719367
6557,0.5,0.6195652173912976,0.7283950617283992,0.43710021321961623,0.608695652173913
17617,0.5,0.811739855632517,0.654320987654323,0.5682713562897477,0.4426877470355731
11434,0.5,0.7652727361892744,0.6439757616267343,0.6215647972808189,0.13043478260869565
15326,0.5,0.789960685418464,0.6437173635407305,0.6132701836713641,0.24110671936758893
6860,0.0,0.4782608695652115,0.48148148148148806,0.6289978678038379,0.5098814229249011
2956,1.0,0.4999999999999929,0.4320987654321016,0.3496801705756929,0.6996047430830039
12307,0.5,0.7564393195065122,0.6401993495770455,0.21966732504771114,0.8577075098814229
10145,0.5,0.4066255037644595,0.3204752038951284,0.9278659820075899,0.11462450592885375
3244,1.0,0.6630434782608603,0.6049382716049436,0.31769722814498924,0.3438735177865612
6872,1.0,0.4891304347826093,0.5308641975308674,0.5970149253731343,0.6482213438735177
9334,0.5,0.3478260869565162,0.44444444444444997,0.2771855010660981,0.43083003952569165
461,0.5,0.22826086956521152,0.4074074074074119,0.25373134328358204,0.6561264822134387
10990,0.5,0.8350955556398532,0.6569005543465778,0.6744236284463252,0.3517786561264822
16,1.0,0.36956521739129755,0.4320987654321016,0.5437100213219616,0.18577075098814227
17094,0.5,0.752659785917011,0.6534012283052419,0.7947641695863099,0.6047430830039525
1121,1.0,0.20652173913043015,0.3209876543209944,0.4669509594882729,0.023715415019762844
16428,0.0,0.7303571583574779,0.6766247495716513,0.3656472172238532,0.8142292490118577
5182,0.0,0.8478260869565233,0.8765432098765444,0.46481876332622596,0.45454545454545453
3464,0.5,0.7391304347826093,0.6913580246913611,0.511727078891258,0.16996047430830039
12213,0.5,0.7619404034628516,0.5645035598790642,0.8700593554513423,0.901185770750988
9802,0.5,0.7394919069394419,0.6045277106366811,0.8306524374414275,0.3438735177865612
6192,0.5,0.6304347826086953,0.5308641975308674,0.38166311300639655,0.06719367588932806
7657,0.0,0.5326086956521721,0.7283950617283992,0.4477611940298507,0.23715415019762845
3808,1.0,0.7499999999999929,0.6913580246913611,0.2068230277185501,0.4426877470355731
2527,0.5,0.4891304347826093,0.45679012345679126,0.5437100213219616,0.616600790513834
11287,0.5,0.3427503228908435,0.4002183330047586,0.8031933043905894,0.7984189723320158
699,0.5,0.21739130434782084,0.3580246913580325,0.3752665245202559,0.6126482213438734
3591,1.0,0.7499999999999929,0.6666666666666714,0.2899786780383795,0.6245059288537549
18138,0.5,0.5825035230625346,0.4640780755772056,0.6667968884916786,0.9130434782608695
16836,0.5,0.9155073576196315,0.9053060079943123,0.8202795909772786,0.8379446640316205
460,1.0,0.22826086956521152,0.3950617283950635,0.7931769722814497,0.6442687747035573
12054,0.5,0.6418864026368567,0.6066074972793771,0.5677436017748642,0.3201581027667984
16210,0.5,0.7966888804765233,0.8184614444918594,0.6863389225448775,0.9960474308300394
6096,0.5,0.5543478260869534,0.5308641975308674,0.5138592750533049,0.7470355731225296
9108,0.5,0.45652173913043015,0.6296296296296333,0.601279317697228,0.608695652173913
5912,0.5,0.6304347826086953,0.6296296296296333,0.6226012793176972,0.458498023715415
10602,0.5,0.8510384785333116,0.6761133334364757,0.5715034255741083,0.11462450592885375
6781,0.5,0.5652173913043441,0.518518518518519,0.5628997867803838,0.5296442687747035
12514,0.5,0.8756365628396665,0.8479908811507926,0.8993422336506238,0.7905138339920948
5676,0.5,0.5543478260869534,0.6296296296296333,0.76545842217484,0.5770750988142292
4740,0.5,0.9130434782608674,0.9012345679012341,0.08955223880597007,0.826086956521739
14278,0.5,0.2886545747431981,0.3104682268461971,0.6957331485986524,0.8616600790513833
12533,0.5,0.847729213509119,0.8270504647264048,0.8827364013715355,0.5019762845849802
557,0.5,0.2717391304347814,0.49382716049382935,0.486140724946695,0.8142292490118577
7951,0.5,0.35869565217391397,0.46913580246913966,0.5159914712153517,0.02766798418972332
17721,0.0,0.631573787588259,0.5813249841370336,0.5555301958583154,0.8221343873517786
9564,0.5,0.847558512075949,0.6723583118402914,0.6994565692178893,0.3438735177865612
11021,0.5,0.733590173227995,0.6400820161724567,0.4308786507791742,0.83399209486166
4302,0.5,0.7717391304347743,0.5679012345679055,0.34328358208955223,0.45454545454545453
4673,1.0,0.891304347826086,0.827160493827158,0.24733475479744127,0.08695652173913043
18139,0.5,0.3451673452987549,0.35714539552148494,0.8703057169930792,0.7470355731225296
6315,0.5,0.6739130434782581,0.6049382716049436,0.5074626865671641,0.5612648221343873
3813,0.5,0.7608695652173907,0.6913580246913611,0.3049040511727078,0.5019762845849802
17837,0.5,0.7368146702849216,0.5564323059003655,0.6887935097067284,0.24505928853754938
8732,0.0,0.2391304347826022,0.3456790123456841,0.16844349680170567,0.6245059288537549
15956,0.0,0.2584673255431653,0.3190893087254878,0.873297980246537,0.3952569169960474
13549,0.5,0.7293639777409666,0.5796204570853689,0.810482612950665,0.4229249011857707
3203,0.5,0.6847826086956488,0.6419753086419746,0.24520255863539442,0.7470355731225296
14978,0.5,0.5472733285473481,0.4857919287204382,0.9050372819011707,0.5217391304347826
13237,0.5,0.5974997835879563,0.6948845511483341,0.8252239230488423,0.7786561264822134
5114,0.0,0.8152173913043441,0.8148148148148167,0.7974413646055436,0.7391304347826086
12360,0.0,0.809701193355437,0.8240278382018502,0.7239604500138548,0.9762845849802371
291,0.0,0.2717391304347814,0.3333333333333357,0.3198294243070362,0.5454545454545454
17129,0.5,0.8121413464243759,0.6613868472059323,0.5935460552837935,0.12252964426877469
9163,1.0,0.4130434782608674,0.5679012345679055,0.5074626865671641,0.37154150197628455
17772,0.5,0.6474491073416999,0.7004833173410532,0.9715090189317688,0.5494071146245059
17436,0.0,0.7581000830898788,0.632538554725997,0.6077576521233483,0.5177865612648221
14551,0.5,0.7545416935799523,0.5491798415045821,0.5911337632208493,0.5810276679841897
12922,0.5,0.548952008866685,0.74384928898602,0.5989245473144502,0.8774703557312252
8838,0.5,0.3152173913043441,0.3703703703703738,0.7420042643923239,0.17786561264822134
3327,0.5,0.7173913043478208,0.6296296296296333,0.5884861407249466,0.3636363636363636
17459,0.5,0.47812843903771096,0.5080332032423058,0.7097779559977933,0.9130434782608695
1864,1.0,0.2717391304347814,0.23456790123456983,0.624733475479744,0.40316205533596833
334,0.5,0.25,0.3209876543209944,0.24733475479744127,0.1541501976284585
1511,1.0,0.3152173913043441,0.3209876543209944,0.49466950959488265,0.7865612648221343
12187,0.5,0.414486298824599,0.3430022823822938,0.6499078736146775,0.8656126482213438
2875,1.0,0.5543478260869534,0.49382716049382935,0.38166311300639655,0.7154150197628458
8768,0.5,0.28260869565216495,0.3827160493827222,0.2409381663113006,0.225296442687747
17383,0.5,0.7343610671676046,0.6477069583700015,0.7345144117192,0.4861660079051383
14099,1.0,0.8087124280921572,0.6378918391868211,0.7041282790438064,0.6403162055335968
18232,1.0,0.7461766218854393,0.5485452610161374,0.6272517427299797,0.6521739130434783
18055,0.0,0.7934377067478025,0.6613230196938034,0.6274345264204486,0.43083003952569165
7620,0.5,0.6195652173912976,0.7777777777777786,0.4093816631130063,0.7747035573122529
414,0.5,0.2391304347826022,0.3456790123456841,0.46481876332622596,0.12648221343873517
6406,0.5,0.7065217391304301,0.6790123456790127,0.7633262260127931,0.616600790513834
6238,1.0,0.6739130434782581,0.6172839506172849,0.02558635394456288,0.6007905138339921
10397,0.5,0.8379093078636544,0.6482121924462731,0.6144020518002593,0.13043478260869565
11614,0.5,0.6037849261404205,0.6127897474340074,0.5896319309470477,0.31225296442687744
17507,0.5,0.860843528342798,0.7258733521544656,0.9108435557467551,0.2292490118577075
5176,0.5,0.8478260869565233,0.864197530864196,0.6759061833688698,0.38339920948616596
7423,1.0,0.5108695652173907,0.7037037037037024,0.4029850746268656,0.49407114624505927
13814,0.5,0.36974147976092553,0.38641498558736487,0.9438812544886612,0.7509881422924901
16517,0.5,0.7495743756951683,0.5447034937195241,0.541243859820518,0.023715415019762844
1669,0.5,0.3152173913043441,0.23456790123456983,0.3646055437100213,0.7035573122529644
9621,0.5,0.8295537876060735,0.7597108949903344,0.8755605478028106,0.4980237154150197
17209,0.5,0.7328145743704368,0.5977647017540804,0.8501404847948786,0.3517786561264822
239,0.5,0.29347826086956275,0.308641975308646,0.5415778251599147,0.8458498023715414
17785,0.5,0.6775577427011541,0.6831336800262591,0.9118570939350623,0.6877470355731224
1748,0.5,0.2608695652173836,0.18518518518518334,0.488272921108742,0.7786561264822134
1268,0.0,0.3913043478260789,0.5555555555555571,0.1428571428571428,0.8537549407114624
7419,0.5,0.5108695652173907,0.7160493827160508,0.6076759061833688,0.44664031620553357
7135,0.5,0.5652173913043441,0.7654320987654302,0.41151385927505324,0.8023715415019762
15621,0.5,0.8489512270988371,0.6896845637603093,0.7414787552353166,0.901185770750988
1086,1.0,0.17391304347825098,0.2716049382716008,0.5266524520255862,0.5691699604743082
5959,1.0,0.6086956521739069,0.5925925925925952,0.4925373134328358,0.1067193675889328
17865,0.0,0.5862023510063565,0.5557697028006601,0.9619034193119702,0.8181818181818181
4,0.5,0.3152173913043441,0.3703703703703738,0.4243070362473347,0.035573122529644265
13190,0.5,0.6021456332890835,0.7700325868727447,0.7886146272361201,0.7667984189723319
12840,0.5,0.8597135411837371,0.680168466529679,0.5699595757881897,0.11462450592885375
14104,0.5,0.788142726430479,0.7266078227325252,0.9432892812412175,0.24110671936758893
2249,1.0,0.4347826086956488,0.3456790123456841,0.8635394456289978,0.17391304347826086
13215,0.5,0.6746694475251331,0.7318401674212325,0.6996578396173978,0.8221343873517786
7311,0.0,0.5760869565217348,0.7407407407407405,0.3539445628997868,0.06719367588932806
11004,0.5,0.3442335738786966,0.3924936259814231,0.7219882186317133,0.8577075098814229
11571,1.0,0.22678191095064193,0.3743170251518535,0.893795741170317,0.8063241106719367
16448,0.5,0.8386685947314376,0.6702317240086728,0.7293790092913561,0.458498023715415
14612,0.5,0.6307885311514028,0.6104768914345016,0.8115707452138767,0.8023715415019762
12600,0.5,0.7455315612902282,0.6847492777151345,0.28585141612015363,0.849802371541502
3775,1.0,0.7608695652173907,0.7037037037037024,0.26865671641791045,0.06719367588932806
8395,1.0,0.20652173913043015,0.3333333333333357,0.46481876332622596,0.38339920948616596
11013,0.5,0.5398291875469425,0.6337437251919837,0.7149980086899661,0.8458498023715414
13738,0.5,0.1861042354265834,0.26301202651994515,0.8771103816156467,0.7905138339920948
11315,0.5,0.4640492075903424,0.42841313780218115,0.9218024456908716,0.5296442687747035
3247,0.5,0.6630434782608603,0.6172839506172849,0.3006396588486141,0.37154150197628455
8057,0.5,0.36956521739129755,0.518518518518519,0.38166311300639655,0.2924901185770751
13156,0.5,0.40490873525858717,0.5216247363430853,0.7622806436305789,0.7944664031620553
3073,0.0,0.5543478260869534,0.44444444444444997,0.6631130063965884,0.2134387351778656
15914,0.5,0.580619263949032,0.7618331622426595,0.7938850977969185,0.7628458498023715
4293,0.5,0.7717391304347743,0.5432098765432158,0.24520255863539442,0.3675889328063241
7469,1.0,0.5652173913043441,0.7654320987654302,0.5266524520255862,0.07905138339920947
6748,0.5,0.5978260869565162,0.5925925925925952,0.4029850746268656,0.18577075098814227
8352,1.0,0.22826086956521152,0.3580246913580325,0.44989339019189767,0.7786561264822134
15596,0.5,0.7447429591358983,0.5988865598061963,0.7070391980620854,0.608695652173913
14102,0.0,0.7778317941310604,0.6296296296296333,0.6440087577955513,0.0909090909090909
393,0.5,0.22826086956521152,0.3580246913580325,0.4520255863539444,0.7747035573122529
14894,0.5,0.5817508283535346,0.6023104318712029,0.8837863214462574,0.849802371541502
5069,0.5,0.9130434782608674,0.9012345679012341,0.5415778251599147,0.20158102766798416
12087,1.0,0.7419117586952026,0.6199569798666076,0.5589291737903408,0.8300395256916996
8241,0.5,0.22826086956521152,0.3333333333333357,0.5522388059701492,0.49011857707509876
7297,1.0,0.5760869565217348,0.7407407407407405,0.6823027718550105,0.8300395256916996
193,0.5,0.3260869565217348,0.3456790123456841,0.44989339019189767,0.4150197628458498
3739,0.5,0.7717391304347743,0.7037037037037024,0.14498933901918964,0.47826086956521735
14926,0.5,0.3104104701658912,0.3594018845808975,0.7203255245701947,0.8181818181818181
724,0.5,0.1630434782608674,0.2839506172839492,0.4328358208955223,0.8972332015810276
17135,0.5,0.763909304151511,0.6102802264221268,0.8196243282704561,0.17786561264822134
6470,0.5,0.6086956521739069,0.6296296296296333,0.3837953091684435,0.49407114624505927
1058,0.5,0.13043478260868824,0.20987654320987303,0.6908315565031982,0.24505928853754938
15510,0.5,0.8789197627034753,0.751365656403955,0.6410646096326797,0.3675889328063241
5249,0.5,0.7934782608695627,0.7654320987654302,0.23027718550106602,0.3517786561264822
2981,0.0,0.5217391304347814,0.45679012345679126,0.44136460554370993,0.11067193675889328
16554,0.5,0.7170462062018217,0.7017549692367382,0.3516544113674288,0.8181818181818181
7202,0.5,0.5543478260869534,0.6790123456790127,0.25373134328358204,0.6679841897233201
17641,0.5,0.7723775297099778,0.6475770691357212,0.5231394379528966,0.2608695652173913
15052,0.5,0.749103658477317,0.6286115627149798,0.6226012793176972,0.14624505928853754
15745,0.5,0.7304502788954821,0.7668611893817356,0.6902096231924195,0.8418972332015809
5711,0.5,0.5652173913043441,0.5802469135802468,0.13646055437100213,0.04743083003952569
5603,1.0,0.6521739130434767,0.654320987654323,0.6950959488272921,0.6363636363636364
17281,0.5,0.8023851736452343,0.7120027853068578,0.8213222216520115,0.6679841897233201
986,0.5,0.11956521739129755,0.20987654320987303,0.603411513859275,0.27667984189723316
10090,0.0,0.3323563296250853,0.3792839832175048,0.6072423502465607,0.8300395256916996
4679,0.0,0.8804347826086882,0.8148148148148167,0.16631130063965882,0.15810276679841895
17750,0.5,0.7185241838719847,0.5720870644372198,0.7740996907068025,0.15810276679841895
15667,0.5,0.6028642257183847,0.5676008951941753,0.8114899900841794,0.7707509881422925
16482,0.5,0.8411565150786728,0.7209655254174336,0.8716059359557233,0.849802371541502
15063,0.0,0.7643141577905794,0.5675969601864352,0.7853974567837798,0.5770750988142292
2010,0.0,0.4347826086956488,0.4074074074074119,0.31769722814498924,0.27667984189723316
15753,0.5,0.6648617943260007,0.7182191869753396,0.32776900891680627,0.8181818181818181
17136,0.5,0.7434246514917575,0.6164710536270803,0.6949818454172452,0.02766798418972332
809,1.0,0.14130434782608603,0.22222222222222143,0.31769722814498924,0.7944664031620553
10870,0.0,0.7717641143285405,0.6872759045835011,0.2665686282815177,0.9090909090909091
11387,0.5,0.5175538250232066,0.49718785042397684,0.4367904485199825,0.8774703557312252
3922,1.0,0.7282608695652115,0.6049382716049436,0.44562899786780374,0.7272727272727272
6934,0.5,0.5217391304347814,0.5925925925925952,0.6567164179104477,0.4387351778656126
13999,0.5,0.696421825192246,0.5127827649239975,0.9019189765458422,0.43083003952569165
703,0.0,0.18478260869564878,0.3333333333333357,0.7356076759061834,0.6640316205533596
12094,0.5,0.5464108983039822,0.5504471789907157,0.9076927954319545,0.23715415019762845
9447,1.0,0.3478260869565162,0.3703703703703738,0.17484008528784645,0.05928853754940711
17823,0.0,0.578431828366071,0.5458731877738145,0.9633810605115749,0.8221343873517786
6882,0.5,0.5108695652173907,0.5555555555555571,0.14498933901918964,0.7628458498023715
4849,0.0,0.9673913043478208,0.9629629629629619,0.25799573560767597,0.35968379446640314
6974,0.5,0.4782608695652115,0.5679012345679055,0.5650319829424307,0.007905138339920948
7693,1.0,0.5326086956521721,0.7283950617283992,0.44136460554370993,0.6205533596837944
14457,0.5,0.5156513772612996,0.5830745383437872,0.947646004710571,0.2569169960474308
6465,0.5,0.6195652173912976,0.6049382716049436,0.2899786780383795,0.450592885375494
4371,1.0,0.8152173913043441,0.654320987654323,0.28358208955223874,0.32411067193675885
133,0.5,0.36956521739129755,0.3580246913580325,0.7505330490405115,0.5849802371541502
17484,0.5,0.8030919985734783,0.6187736132056472,0.7142747835001759,0.6600790513833992
267,1.0,0.29347826086956275,0.2716049382716008,0.13859275053304898,0.26482213438735175
1930,0.5,0.36956521739129755,0.3456790123456841,0.4221748400852877,0.26482213438735175
2722,1.0,0.5434782608695627,0.44444444444444997,0.8059701492537312,0.8063241106719367
11263,0.0,0.705929054910456,0.657892363385443,0.6581332941664333,0.9723320158102766
12777,1.0,0.8212895326263734,0.6617003498277185,0.71787119438117,0.6482213438735177
2353,0.5,0.3913043478260789,0.3580246913580325,0.4392324093816631,0.49011857707509876
3119,0.5,0.6521739130434767,0.5432098765432158,0.7142857142857142,0.7628458498023715
7416,1.0,0.4891304347826093,0.6913580246913611,0.44989339019189767,0.4150197628458498
16401,0.0,0.7989288784486419,0.6265522025757804,0.754500631197359,0.09486166007905138
